All Racers - ELO and License Report
Generated on: 2025-10-28 03:21:50
========================================================================================================================

Rank   Race Name                      Discord Name              License    ELO        Steam GUID
940    Ghost                          N/A                       Rookie     1483       76561198016065269
941    Perri                          N/A                       Rookie     1483       76561199723393437
942    sonder                         N/A                       Rookie     1483       76561198962898071
943    Elizabeth Armstrong            N/A                       Rookie     1483       76561199368277849
944    Carlos Kontos                  c_milanesa                Rookie     1483       76561199473964362
945    matglpc                        N/A                       Rookie     1483       76561199562587551
946    ☠️KikoMI☠                      N/A                       Rookie     1482       76561198276483065
947    Bob                            N/A                       Rookie     1482       76561198872136772
948    Brunoanadia                    N/A                       Rookie     1482       76561198206344267
949    Adatico                        N/A                       Rookie     1482       76561198417127498
950    J Sousa                        N/A                       Rookie     1482       76561198113574386
951    Ale                            N/A                       Rookie     1482       76561199010303348
952    Kimi Raikkonen                 N/A                       Rookie     1482       76561198802782867
953    IM_Melee                       N/A                       Rookie     1482       76561198847921481
954    jamper                         jamper3653                D          1482       76561199482713847
955    Kittydroppins                  N/A                       Rookie     1482       76561198021668743
956    Nathan Green                   N/A                       Rookie     1482       76561199309548301
957    barb                           N/A                       Rookie     1482       76561198860865739
958    Arturito                       N/A                       Rookie     1482       76561198068912790
959    Arkhen                         N/A                       D          1482       76561198063790107
960    Nikodem Pasik                  N/A                       Rookie     1482       76561199261532551
961    bcngusVR                       N/A                       Rookie     1482       76561199218278711
962    Rodrigo Martinez               N/A                       Rookie     1481       76561199011349394
963    ShroomShaman                   N/A                       Rookie     1481       76561198254963165
964    Lalu                           N/A                       Rookie     1481       76561198237877032
965    Hutch                          N/A                       Rookie     1481       76561198165089601
966    bob11223322                    N/A                       Rookie     1481       76561199122039373
967    L1ttl3b34r69                   N/A                       Rookie     1481       76561198369808500
968    Mirko Plachta                  N/A                       Rookie     1481       76561198137449578
969    BaranBard                      N/A                       Rookie     1481       76561198214422967
970    DRUGOVICH                      N/A                       Rookie     1481       76561198273507594
971    dzaya2008                      N/A                       Rookie     1481       76561199471830380
972    jaljr                          N/A                       Rookie     1481       76561198178091223
973    Brendon                        N/A                       Rookie     1481       76561199148258539
974    Pichi08                        N/A                       Rookie     1481       76561199161457181
975    heikoschnider                  N/A                       Rookie     1481       76561198022524713
976    MechanicEric                   N/A                       D          1481       76561198244175272
977    Noah F                         N/A                       D          1481       76561199260115528
978    Zifz                           N/A                       Rookie     1481       76561199133792313
979    Pones                          N/A                       Rookie     1480       76561198039766148
980    NeterRen                       N/A                       Rookie     1480       76561198110364117
981    Zwecklos                       N/A                       Rookie     1480       76561198029602407
982    felipechehade                  N/A                       Rookie     1480       76561198022222521
983    oprsystem                      N/A                       Rookie     1480       76561198802508082
984    Adail Freitas                  N/A                       Rookie     1480       76561197991391742
985    Edandan_05                     N/A                       Rookie     1480       76561198377249574
986    Neptuno                        N/A                       Rookie     1480       76561198197784405
987    Mike Oxmall                    N/A                       Rookie     1480       76561198141797050
988    Liam14                         liam.1427                 D          1480       76561198354065957
989    Jonny                          N/A                       Rookie     1480       76561199103389655
990    mastapogi                      N/A                       D          1480       76561197962993162
991    Kingsman                       N/A                       Rookie     1480       76561198843803137
992    Pirigrin                       N/A                       Rookie     1479       76561198188327758
993    Zé da manga                    N/A                       Rookie     1479       76561198345826817
994    unknownUI1                     N/A                       Rookie     1479       76561199123932885
995    MVargas                        N/A                       Rookie     1479       76561198978962658
996    Liam Wood                      N/A                       Rookie     1479       76561198255428457
997    Greva                          N/A                       Rookie     1479       76561198809224140
998    MARIVALDO                      N/A                       Rookie     1479       76561198976920806
999    nzo                            N/A                       Rookie     1479       76561198798114170
1000   MLG_RAPTOR                     N/A                       Rookie     1479       76561198144452752
1001   jason_c                        N/A                       Rookie     1479       76561198000608178
1002   Guillem Palahí                 N/A                       Rookie     1479       76561199816465730
1003   Lucas                          N/A                       Rookie     1479       76561199831792842
1004   RatPyBay                       N/A                       Rookie     1479       76561198837175789
1005   HighClassTrailerTrash          N/A                       Rookie     1479       76561198359130396
1006   EdgarTheTerrible               N/A                       Rookie     1478       76561199069410069
1007   Saligma                        N/A                       Rookie     1478       76561198194180714
1008   Demonic                        N/A                       Rookie     1478       76561197970684845
1009   Cheifer                        N/A                       Rookie     1478       76561198401998929
1010   Chico de la AKD                N/A                       Rookie     1478       76561198812111045
1011   Josh Kampfer                   N/A                       Rookie     1478       76561198320815481
1012   YUNTHEKID                      N/A                       Rookie     1478       76561199247995537
1013   MyEyesSweatin'                 N/A                       Rookie     1478       76561199124578354
1014   Sky                            N/A                       Rookie     1478       76561197960287930
1015   Pazdzioszek                    N/A                       Rookie     1478       76561199054304117
1016   AndyQ                          N/A                       Rookie     1478       76561198017481596
1017   TF | EL_mushys.ttv             N/A                       Rookie     1478       76561198072684808
1018   MAXBOMB                        N/A                       Rookie     1477       76561198032455125
1019   @Donner_race                   N/A                       Rookie     1477       76561199061980854
1020   raptrz_                        N/A                       Rookie     1477       76561198198144015
1021   DIED IN AK                     N/A                       Rookie     1477       76561198192667058
1022   Lando Sainz                    N/A                       Rookie     1477       76561198316241187
1023   Rhys Demazure                  N/A                       Rookie     1477       76561199269013950
1024   MegaEpicGame                   N/A                       Rookie     1477       76561198057949668
1025   clement.turnau                 N/A                       Rookie     1477       76561199389389780
1026   Murat                          N/A                       Rookie     1477       76561198133316934
1027   spicybubs                      N/A                       Rookie     1477       76561198959813869
1028   Christian Crafton              N/A                       D          1477       76561198866622807
1029   SlothCroissant, Josh Fulton    N/A                       Rookie     1477       76561198013813110;76561199262700322
1030   Boeber                         N/A                       Rookie     1477       76561198887180534
1031   colvie                         N/A                       Rookie     1477       76561199429023841
1032   NocXide                        N/A                       Rookie     1477       76561198009746522
1033   colecremen                     N/A                       D          1477       76561199808772820
1034   Marc den Besten                N/A                       Rookie     1477       76561198039337092
1035   Donut                          N/A                       Rookie     1476       76561197981500982
1036   scott                          N/A                       Rookie     1476       76561198078295225
1037   Cesar Cruz M                   N/A                       Rookie     1476       76561198022346232
1038   Manuel Garcia                  N/A                       Rookie     1476       76561198349223291
1039   Sniper86                       N/A                       Rookie     1476       76561198032737293
1040   panzerjens93@ttv               N/A                       Rookie     1476       76561198018870657
1041   LasosRudebwoy                  N/A                       Rookie     1476       76561199123700110
1042   tacosandpizza                  N/A                       Rookie     1476       76561198144960000
1043   RowanChung                     N/A                       Rookie     1476       76561199537992257
1044   jaydenlzy06                    N/A                       Rookie     1476       76561199407212117
1045   Dutch876                       N/A                       Rookie     1476       76561199655458618
1046   German Alvarez Herrera         N/A                       Rookie     1476       76561198803161900
1047   ChilledIce                     N/A                       D          1476       76561199020767185
1048   kami                           N/A                       Rookie     1476       76561198150678277
1049   javier A.                      N/A                       Rookie     1476       76561199229046264
1050                                  N/A                       Rookie     1476       76561198962036296
1051   擺久蛤蜊                           N/A                       Rookie     1476       76561198864511721
1052   Zeddwolff                      N/A                       Rookie     1476       76561198096131852
1053   RobJSE                         N/A                       Rookie     1476       76561199785572757
1054   T1LT                           N/A                       Rookie     1476       76561198145482518
1055   Kjapa                          N/A                       Rookie     1476       76561198331234397
1056   mohammed372                    N/A                       Rookie     1476       76561199454984026
1057   carlosdelriomtz                N/A                       Rookie     1476       76561199075230625
1058   Kucoo                          N/A                       Rookie     1475       76561198038919272
1059   gabs303                        N/A                       Rookie     1475       76561197996306918
1060   Jose Alberto Cervantes         N/A                       Rookie     1475       76561198803114303
1061   Emily Luke                     N/A                       Rookie     1475       76561198147487254
1062   Andy Hochinyavong              N/A                       Rookie     1475       76561198201066562
1063   veaceonee                      N/A                       D          1475       76561198016948145
1064   V. Ramos                       N/A                       Rookie     1475       76561198373752540
1065   XCRMIZAR                       N/A                       Rookie     1475       76561199471172937
1066   Dovahkiin Banana               N/A                       Rookie     1475       76561198091982997
1067   Pete                           N/A                       D          1475       76561199201776209
1068   prim_type_r                    N/A                       Rookie     1475       76561198269107639
1069   Worse than dead kittens        N/A                       Rookie     1475       76561198027713704
1070   Fongo                          N/A                       Rookie     1475       76561198171620867
1071   Christian Crafton              N/A                       Rookie     1475       76561198420613002;76561198866622807
1072   Jude Cruickshank               N/A                       Rookie     1475       76561199453247296
1073   Garfildowy                     N/A                       Rookie     1475       76561199574033498
1074   Dzouzef2                       N/A                       Rookie     1475       76561199429163124
1075   Palpable_Confusion             N/A                       Rookie     1475       76561198099154378
1076   ThYeeetnator                   N/A                       Rookie     1475       76561198389551424
1077   basic Russian setup            N/A                       D          1475       76561198100277386
1078   yeezus                         N/A                       D          1474       76561198111489515
1079   SID                            N/A                       D          1474       76561198305066352
1080   Pec1s                          N/A                       Rookie     1474       76561199079290661
1081   EL Micha                       N/A                       Rookie     1474       76561198288363478
1082   Rambo Mistico                  N/A                       Rookie     1474       76561198281239971
1083   H1pbone                        N/A                       Rookie     1474       76561199124537968
1084   samp                           N/A                       Rookie     1474       76561199244453529
1085   Teralink                       N/A                       Rookie     1474       76561199021396250
1086   BeastChief                     N/A                       D          1474       76561198084306653
1087   Ferreira                       N/A                       Rookie     1474       76561198008498882
1088   augee                          N/A                       Rookie     1474       76561198869584476
1089   DK                             N/A                       Rookie     1474       76561198053947842
1090   manzbay                        N/A                       Rookie     1474       76561199084219954
1091   Army                           N/A                       Rookie     1474       76561197960271610
1092   Ignacio                        N/A                       Rookie     1473       76561199055569208
1093   ciscoducasse99                 N/A                       Rookie     1473       76561199105980483
1094   Mirza Beg                      N/A                       Rookie     1473       76561199076171551
1095   Dexter                         N/A                       Rookie     1473       76561199403053978
1096   ando                           N/A                       Rookie     1473       76561199395188419
1097   Lyxian                         N/A                       Rookie     1473       76561198325788745
1098   B. Ciurej                      N/A                       Rookie     1473       76561198360097320
1099   tommy                          N/A                       Rookie     1473       76561198839135859
1100   adamek63                       N/A                       Rookie     1473       76561199021866422
1101   Nosferato                      N/A                       Rookie     1473       76561199138821543
1102   kxngkyev                       N/A                       Rookie     1473       76561199094223071
1103   Dave                           N/A                       Rookie     1473       76561197987263482
1104   buva666                        N/A                       Rookie     1473       76561199748062845
1105   rnjordan2000                   N/A                       Rookie     1472       76561198036805372
1106   Schaderk                       N/A                       Rookie     1472       76561198234201784
1107   OmegaVR                        N/A                       Rookie     1472       76561197992632686
1108   SalmonEggs                     N/A                       D          1472       76561198112229607
1109   marek sedlák                   N/A                       Rookie     1472       76561199121862034
1110   t3ll                           N/A                       Rookie     1472       76561198361468987
1111   MikhailKillsZombies            N/A                       Rookie     1472       76561198867344965
1112   ankylosaurus                   N/A                       Rookie     1472       76561199188267389
1113   wickedquickee                  N/A                       Rookie     1472       76561199004361377
1114   FL2                            N/A                       Rookie     1472       76561199641745095
1115   AzuriLeo                       N/A                       D          1472       76561199224903196
1116   IdioticPiano424                N/A                       Rookie     1471       76561199052570652
1117   Mark Kirkdorffer               N/A                       Rookie     1471       76561198885972315
1118   Kinkas Jones                   N/A                       Rookie     1471       76561198013821163
1119   Alan Montes                    N/A                       D          1471       76561198416337099
1120   CAR                            N/A                       Rookie     1471       76561199009991160
1121   JakeInaBox                     N/A                       Rookie     1471       76561198295783688
1122   Tyon14f                        N/A                       Rookie     1471       76561199390222236
1123   GmoddedSteve                   N/A                       Rookie     1471       76561198126439436
1124   apih99                         N/A                       Rookie     1471       76561198314704414
1125   Flumpy                         N/A                       Rookie     1471       76561199052345506
1126   max7online                     N/A                       Rookie     1471       76561199045168194
1127   raz18                          N/A                       Rookie     1471       76561199093215562
1128   Tyler                          N/A                       Rookie     1471       76561198195043922
1129   Klav Gad                       N/A                       Rookie     1471       76561198340658928
1130   Ed Niland                      N/A                       Rookie     1471       76561198037577473
1131   Kanapkowicz                    N/A                       Rookie     1471       76561198056850130
1132   TPNxl                          N/A                       Rookie     1470       76561198189617266
1133   X9nerlan                       N/A                       Rookie     1470       76561198267963539
1134   BluzZ                          N/A                       Rookie     1470       76561199076083355
1135   oNaC!                          N/A                       Rookie     1470       76561197960346257
1136   Robin                          N/A                       Rookie     1470       76561198957909240
1137   Cigány Vadász 3000             N/A                       Rookie     1470       76561198356144146
1138   Justin Tutterow                N/A                       Rookie     1470       76561198006573508
1139   Abutaa                         N/A                       Rookie     1470       76561199568386851
1140   NelSenna                       N/A                       Rookie     1470       76561198242131704
1141   AtYPik                         N/A                       Rookie     1470       76561198966304636
1142   squeeze gdot                   N/A                       Rookie     1470       76561199104952669
1143   Nate Winn                      N/A                       D          1470       76561198215115265
1144   Luca Cucchiari                 N/A                       Rookie     1470       76561198061014609
1145   Beanzzzz                       N/A                       Rookie     1470       76561198883333637
1146   kolins                         N/A                       Rookie     1470       76561199077926177
1147   TheNinJaRA1                    N/A                       Rookie     1470       76561199143701437
1148   Atomsk                         N/A                       Rookie     1470       76561198830161611
1149   Sound                          N/A                       D          1469       76561198324221515
1150   Flunky                         N/A                       Rookie     1469       76561198972968994
1151   Hanibal                        N/A                       Rookie     1469       76561197996820376
1152   Karre                          N/A                       Rookie     1469       76561198923111637
1153   Mario from The Legend of Zelda N/A                       Rookie     1469       76561198063794112
1154   Foivos Zygomalas               N/A                       Rookie     1469       76561198120443454
1155   Alvaro Deus                    N/A                       Rookie     1469       76561198276904155
1156   MOVRA                          N/A                       Rookie     1469       76561199024432250
1157   Ricky (VR)                     N/A                       Rookie     1469       76561198373008199
1158   champi                         N/A                       Rookie     1469       76561199146121574
1159   Green Dog                      N/A                       Rookie     1469       76561199162131641
1160   NotKeiichi                     N/A                       Rookie     1469       76561198325413239
1161   Tommy Bodycombe                N/A                       Rookie     1469       76561199429248275
1162   Nido                           N/A                       Rookie     1469       76561198069904227
1163   Bezuto                         N/A                       Rookie     1469       76561198317630866
1164   Rocky Balboington              N/A                       Rookie     1469       76561199197972743
1165   Knull                          N/A                       Rookie     1468       76561198169399361
1166   anthonycpersaud                N/A                       Rookie     1468       76561199507793015
1167   Lucas2205alves                 N/A                       Rookie     1468       76561198144439205
1168   Miguel Braga                   N/A                       Rookie     1468       76561198110972604
1169   ABLINKIN77                     N/A                       Rookie     1468       76561198071881636
1170   Antihuman                      N/A                       D          1468       76561198049986783
1171   Ariel Audubert                 N/A                       Rookie     1468       76561199304586703
1172   blackout                       N/A                       D          1468       76561198341258861
1173   tavo2730                       N/A                       Rookie     1468       76561198363614504
1174   SrVic                          N/A                       Rookie     1468       76561198881310139
1175   Stefan Desroches               N/A                       Rookie     1468       76561198215617953
1176   Passadouro                     N/A                       Rookie     1468       76561198285175450
1177   Scrubbzy                       N/A                       Rookie     1467       76561198055432294
1178   cobfox                         N/A                       Rookie     1467       76561198019587806
1179   Rens-EE9                       N/A                       Rookie     1467       76561199056692008
1180   Sam Martin                     N/A                       D          1467       76561199122318172
1181   Donavon_                       N/A                       Rookie     1467       76561198252127400
1182   Yanniek Versteeg               N/A                       Rookie     1467       76561199033233672
1183   Matt "Doom" De Lara            N/A                       D          1467       76561198355000316
1184   NextGenZain                    N/A                       Rookie     1467       76561199089977309
1185   ONIX163                        N/A                       Rookie     1467       76561199569859853
1186   dyedquartz                     N/A                       Rookie     1467       76561198102086146
1187   joni castillo                  N/A                       Rookie     1467       76561199191817457
1188   littlegothbitch                N/A                       Rookie     1466       76561198026919983
1189   Jurg1s                         N/A                       Rookie     1466       76561198883757593
1190   Tiago Pinto                    N/A                       Rookie     1466       76561198846955251
1191   Ak_McNasty_907                 N/A                       Rookie     1466       76561198121125119
1192   router                         N/A                       Rookie     1466       76561197982719940
1193   zamn                           N/A                       D          1466       76561199234898881
1194   Moopiepower                    N/A                       Rookie     1466       76561199068477655
1195   Rene                           N/A                       Rookie     1466       76561198451985997
1196   Moratinos Adrian               N/A                       Rookie     1466       76561198994084743
1197   Diet Oxygen                    N/A                       D          1466       76561198174033185
1198   Flippa                         N/A                       Rookie     1466       76561199436231756
1199   Player                         N/A                       Rookie     1466       76561199105884077
1200   Hyrocky                        N/A                       Rookie     1466       76561199238648826
1201   Serisiac                       N/A                       Rookie     1466       76561198284923220
1202   Efe                            N/A                       Rookie     1466       76561198017336328
1203   Sandval                        N/A                       Rookie     1466       76561198079039675
1204   Bashizz                        N/A                       Rookie     1465       76561198173231893
1205   josh                           N/A                       Rookie     1465       76561199125553338
1206   Big Dean Energy                N/A                       Rookie     1465       76561198006737063;76561198301613804
1207   Wollyleperson                  N/A                       Rookie     1465       76561199494654725
1208   devon                          N/A                       Rookie     1465       76561198332795547
1209   Señor                          N/A                       Rookie     1465       76561198018499732
1210   Kevin Kanuck                   N/A                       Rookie     1465       76561197993463507
1211   IMEH  :S                       N/A                       Rookie     1465       76561199173315530
1212   ayrton                         N/A                       Rookie     1465       76561199203500022
1213   Fa_Con_L33t                    N/A                       D          1465       76561199112527559
1214   Agustin Noya                   N/A                       Rookie     1465       76561198262804779
1215   Sergius gp                     N/A                       Rookie     1464       76561199209526296
1216   MrTrandoshan                   N/A                       Rookie     1464       76561198864223936
1217   notyalc99                      N/A                       D          1464       76561198083019381
1218   exeter                         N/A                       Rookie     1464       76561197962584694
1219   King.R.                        N/A                       Rookie     1464       76561198044688059
1220   Not Tim                        N/A                       Rookie     1464       76561199429807889
1221   M4d Dr1Ft                      N/A                       Rookie     1463       76561198190618935
1222   rineyrineman                   N/A                       Rookie     1463       76561199101969461
1223   Antiflash                      N/A                       Rookie     1463       76561197996657294
1224   TooCozi                        N/A                       Rookie     1463       76561199154227650
1225   sushihaead46                   N/A                       Rookie     1463       76561199204996027
1226   Derek brochu                   N/A                       Rookie     1463       76561199591743896
1227   Marcelo                        N/A                       Rookie     1463       76561199149072304
1228   Alsop                          N/A                       Rookie     1463       76561199017802289
1229   Schpeiki                       N/A                       Rookie     1462       76561198059693563
1230   m9ql                           N/A                       Rookie     1462       76561199260777874
1231   V41VE350                       N/A                       Rookie     1462       76561198136592568
1232   FarmForReal                    N/A                       Rookie     1462       76561197960557968
1233   Xardenas                       N/A                       Rookie     1462       76561198295151648
1234   nudrg85                        N/A                       Rookie     1462       76561199082219047
1235   K4L3                           N/A                       Rookie     1462       76561198830536955
1236   DMI MARK                       N/A                       Rookie     1462       76561199218394064
1237   Demarcus Cousins               N/A                       Rookie     1462       76561197981292119
1238   Aruma                          N/A                       Rookie     1462       76561198090988419
1239   penguin                        N/A                       Rookie     1462       76561198354734639
1240   Valtonator                     N/A                       Rookie     1462       76561199004344103
1241   wrongobongo                    N/A                       Rookie     1462       76561197960918160
1242   MSS                            N/A                       Rookie     1462       76561198340619543
1243   Avery Duvenage                 N/A                       Rookie     1462       76561198340704174
1244   DrumerBoy                      N/A                       Rookie     1462       76561198077745965
1245   NaughtyMon                     N/A                       Rookie     1462       76561198857655380
1246   Zizou                          N/A                       Rookie     1462       76561197993321531
1247   Alvaro X                       N/A                       Rookie     1462       76561199019571245
1248   CHRISTO MEINTJIES              N/A                       Rookie     1462       76561199884398206
1249   Brollo                         N/A                       Rookie     1461       76561198271124510
1250   MintyMango420                  N/A                       Rookie     1461       76561199158054172
1251   captnpoopieshoe                N/A                       Rookie     1461       76561198847969889
1252   Tebbiton                       N/A                       Rookie     1461       76561198294870983
1253   DrPhilHarvey                   N/A                       Rookie     1461       76561198298950828
1254   MeTurciosCH                    N/A                       Rookie     1461       76561198167261817
1255   connor                         N/A                       Rookie     1461       76561199042637599
1256   Gabriel Sianturi               N/A                       Rookie     1460       76561198125255746
1257   Learning Centre                N/A                       Rookie     1460       76561198416215355
1258   Mopatis                        N/A                       Rookie     1460       76561198141293263
1259   ZeroKool                       N/A                       Rookie     1460       76561197978567942
1260   Layton Davies                  N/A                       Rookie     1460       76561198154525124
1261   Phillth                        N/A                       Rookie     1460       76561198842277292
1262   TDN Delta                      N/A                       Rookie     1460       76561198365480450
1263   Aaronk45                       aaronk45                  D          1460       76561198405615326
1264   Andrés Bellomo                 N/A                       Rookie     1460       76561199056393243
1265   CB                             N/A                       Rookie     1459       76561198358814784
1266   Szilard Toth                   N/A                       Rookie     1459       76561198857029814
1267   Cualo Racing                   N/A                       Rookie     1459       76561198291813784
1268   aVeryfullAshtray               N/A                       Rookie     1459       76561199022231294
1269   Dylan Alexander                N/A                       Rookie     1459       76561198059561750
1270   Adam                           N/A                       Rookie     1459       76561198389924350
1271   Alex Garcia                    N/A                       Rookie     1459       76561199044873623
1272   NonGamerPlays                  N/A                       Rookie     1459       76561198946423013
1273   PhatPuke                       N/A                       Rookie     1459       76561197986225981
1274   Logan                          N/A                       Rookie     1459       76561198377369625
1275   PlayerMM                       N/A                       Rookie     1459       76561199038920333
1276   Maleardo                       N/A                       Rookie     1458       76561198422278396
1277   Georgi Choparinov              go60                      D          1458       76561198008585393
1278   ᴛ ʜ ᴏ ʀ                        N/A                       Rookie     1458       76561199124517924
1279   Im a mobile plaer              N/A                       Rookie     1458       76561198404654405
1280   jaljr, iosh                    N/A                       Rookie     1458       76561198178091223;76561199008053666
1281   Kamoli01                       N/A                       Rookie     1458       76561198413782766
1282   Sayem Rahman                   N/A                       D          1458       76561199052350148
1283   TakiKadafi                     N/A                       Rookie     1458       76561198330619047
1284   Torpes                         N/A                       Rookie     1458       76561198255917042
1285   CHOKBAR2BZ                     N/A                       Rookie     1458       76561198894648010
1286   BibleAnimeGamer                N/A                       Rookie     1458       76561198332054764
1287   alvarezmartinezjuangabriel     N/A                       Rookie     1457       76561199223520971
1288   Deeno                          N/A                       D          1457       76561198368784814
1289   Player                         N/A                       Rookie     1457       76561199023120171
1290   yummynoodles                   N/A                       Rookie     1457       76561198881148192
1291   TheInferno37                   N/A                       D          1457       76561198854646289
1292   Rflxxx                         N/A                       Rookie     1457       76561199134867107
1293   Andrew                         N/A                       Rookie     1457       76561199266733238
1294   Andrew                         N/A                       Rookie     1457       76561199324903262
1295   Fioceen                        N/A                       Rookie     1457       76561198441661924
1296   hydradorgan                    N/A                       Rookie     1457       76561199820390706
1297   mfub                           N/A                       Rookie     1456       76561198093140745
1298   blackrap_                      N/A                       Rookie     1456       76561199208043311
1299   Broadcast                      N/A                       Rookie     1456       76561199562757940
1300   Juano                          N/A                       Rookie     1456       76561199543150210
1301   Jimi                           N/A                       Rookie     1456       76561199039384067
1302   Paul                           N/A                       Rookie     1456       76561198058687773
1303   Ogo                            N/A                       Rookie     1456       76561198204288292
1304   LeCoche                        N/A                       Rookie     1456       76561198965829068
1305   Rayco A. Gonzalez              N/A                       Rookie     1456       76561199042279610
1306   strattaracin                   N/A                       Rookie     1456       76561199217757592
1307   xJumpzZx                       N/A                       Rookie     1456       76561199023103213
1308   Ediit                          N/A                       Rookie     1455       76561198858181810
1309   KhaoticRedd                    N/A                       Rookie     1455       76561198873730536
1310   darker                         N/A                       D          1455       76561198870562134
1311   Zilicko                        N/A                       Rookie     1455       76561199055088594
1312   Brendan Tawa                   N/A                       D          1455       76561197968595430
1313   BHCJonnyBOP                    N/A                       Rookie     1455       76561198051615110
1314   teacherain                     N/A                       Rookie     1455       76561199109044236
1315   Lukáš Martinek                 N/A                       D          1455       76561198208917472
1316   GotYaFoo1                      N/A                       Rookie     1455       76561199219828600
1317   Marek Dubišar                  N/A                       D          1455       76561199563262741
1318   testracer6991                  N/A                       Rookie     1455       76561198045469057
1319   Ben W                          N/A                       Rookie     1455       76561198154749511
1320   Iuri                           N/A                       Rookie     1455       76561198210679244
1321   JoyMestre                      N/A                       Rookie     1455       76561199436831182
1322   whereas                        N/A                       Rookie     1455       76561198940605500
1323   Suwu                           N/A                       Rookie     1454       76561197982163567
1324   Franchesco Bergolini           N/A                       Rookie     1454       76561198874647692
1325   Days                           N/A                       D          1454       76561198016114590
1326   EmeraldBlade                   N/A                       Rookie     1454       76561198958165542;76561199234898881
1327   DRIFT MOTORSPORTS INC.         N/A                       Rookie     1454       76561198841841942
1328   Jordan                         N/A                       Rookie     1454       76561199373141660
1329   ignapro875                     N/A                       Rookie     1454       76561199138750505
1330   SS                             N/A                       Rookie     1454       76561199577372829
1331   Shard                          N/A                       Rookie     1454       76561199100803088
1332   4G63                           N/A                       Rookie     1453       76561198198718555
1333   Teedie                         N/A                       D          1453       76561198067212094
1334   migo                           N/A                       Rookie     1453       76561199389410990
1335   Ramiringo                      N/A                       Rookie     1453       76561198203269129
1336   Armando Barreda                N/A                       Rookie     1453       76561198376856146
1337   Nathaniel Dionisio             N/A                       Rookie     1453       76561199022365393
1338   Lucas Lindell                  N/A                       Rookie     1453       76561198979769974
1339   misterkief                     N/A                       Rookie     1453       76561199031013095
1340   Raytarra                       N/A                       Rookie     1453       76561198331671435
1341   Sunday Driver                  N/A                       Rookie     1452       76561198884171032
1342   Zoomer                         N/A                       Rookie     1452       76561198295025969
1343   Jake Johansen, Jesse Hoffart   N/A                       Rookie     1452       76561198006638300;76561198047230400
1344   Tomter                         N/A                       D          1452       76561198153969717
1345   Senorgoose                     N/A                       Rookie     1452       76561199096481674
1346   jbauman12                      N/A                       Rookie     1452       76561198058543649
1347   Caedon Allan                   N/A                       Rookie     1452       76561198307741755
1348   kierantr19                     N/A                       Rookie     1452       76561199147232743
1349   dommooo                        N/A                       Rookie     1452       76561199215221537
1350   Ness                           N/A                       D          1452       76561198434108370
1351   Bruno26                        N/A                       Rookie     1452       76561199389912840
1352   bjalvarezlimia                 N/A                       Rookie     1452       76561199811281066
1353   kavernas88                     N/A                       Rookie     1451       76561199289688540
1354   Stark Odinson                  N/A                       D          1451       76561199093219431
1355   Pete                           N/A                       Rookie     1451       76561198076135492
1356   Ztormy                         N/A                       Rookie     1451       76561198158549507
1357   DankMan                        N/A                       Rookie     1451       76561198070707911
1358   Oscarinetti                    N/A                       Rookie     1451       76561198420532794
1359   Wadleee                        N/A                       Rookie     1451       76561199469570585
1360   Mattias Ruiz                   N/A                       Rookie     1450       76561199222243032
1361   F1 Faruk                       N/A                       Rookie     1450       76561198290489427
1362   Kkevin156                      N/A                       Rookie     1450       76561199025874126
1363   Dylan                          N/A                       Rookie     1450       76561198090527894
1364   Stiggywiggy                    N/A                       Rookie     1450       76561198000437073
1365   Srivatsan Govind               N/A                       Rookie     1450       76561199150386049
1366   DJ C |-| A .I. N               N/A                       Rookie     1450       76561197985064896
1367   Eden                           N/A                       Rookie     1450       76561199092625490
1368   Carbon Devil                   N/A                       Rookie     1450       76561197995686719
1369   Moon                           N/A                       Rookie     1449       76561199068935511
1370   Zimali                         N/A                       Rookie     1449       76561198260908958
1371   Shlok G                        N/A                       Rookie     1449       76561198797230889
1372   Mati Nowak Na Rowerze          N/A                       Rookie     1449       76561198044322648
1373   jero trnks                     N/A                       Rookie     1449       76561198286383340
1374   TiPSY                          N/A                       Rookie     1449       76561199265853059
1375   AnOstrichFarmer                N/A                       Rookie     1448       76561198068601144
1376   DikSteel                       N/A                       Rookie     1448       76561199140052606
1377   maverickbanz                   N/A                       Rookie     1448       76561198986814428
1378   João Moreira                   N/A                       Rookie     1448       76561198178975987
1379   esjaviiRacing                  N/A                       Rookie     1448       76561199532770646
1380   Jamoryot                       N/A                       Rookie     1448       76561198859630634
1381   JTPedz                         N/A                       Rookie     1448       76561198339288860
1382   Dawid Przebinda                N/A                       Rookie     1448       76561199062909354
1383   Blake Thomason                 N/A                       Rookie     1448       76561199015614805
1384   StriVoX                        N/A                       Rookie     1448       76561199039060375
1385   strongheemo                    N/A                       Rookie     1448       76561199232973150
1386   vexman_20                      N/A                       Rookie     1448       76561199166914152
1387   Photoshop                      N/A                       Rookie     1448       76561198399109060
1388   twee                           N/A                       Rookie     1448       76561199001929426
1389   Crack Santa                    N/A                       Rookie     1448       76561197983424276
1390   Esiles Ʀ                       N/A                       Rookie     1447       76561198242660966
1391   Victor Cursi                   N/A                       Rookie     1447       76561198991141093
1392   creaky ball joint              N/A                       Rookie     1447       76561199035047628
1393   XSViper07                      N/A                       Rookie     1446       76561198052472900
1394   m araujo                       N/A                       Rookie     1446       76561199054712842
